municipio_codigo;municipio_nombre;sexo;rango_edad;poblacion_empadronada
85;Miraflores de la Sierra;Mujer;De 30 a 34 años;177
85;Miraflores de la Sierra;Mujer;De 35 a 39 años;221
85;Miraflores de la Sierra;Mujer;De 40 a 44 años;265
85;Miraflores de la Sierra;Mujer;De 45 a 49 años;258
85;Miraflores de la Sierra;Mujer;De 50 a 54 años;235
85;Miraflores de la Sierra;Mujer;De 55 a 59 años;199
85;Miraflores de la Sierra;Mujer;De 60 a 64 años;137
85;Miraflores de la Sierra;Mujer;De 65 a 69 años;113
85;Miraflores de la Sierra;Mujer;De 70 a 74 años;123
85;Miraflores de la Sierra;Mujer;De 75 a 79 años;84
85;Miraflores de la Sierra;Mujer;De 80 a 84 años;59
85;Miraflores de la Sierra;Mujer;De 85 a 89 años;46
85;Miraflores de la Sierra;Mujer;De 90 a 94 años;26
85;Miraflores de la Sierra;Mujer;De 95 a 99 años;4
85;Miraflores de la Sierra;Mujer;De 100 y más años;1
86;Molar (El);Hombre;De 0 a 4 años;269
86;Molar (El);Hombre;De 5 a 9 años;296
86;Molar (El);Hombre;De 10 a 14 años;218
86;Molar (El);Hombre;De 15 a 19 años;210
86;Molar (El);Hombre;De 20 a 24 años;177
86;Molar (El);Hombre;De 25 a 29 años;262
86;Molar (El);Hombre;De 30 a 34 años;322
86;Molar (El);Hombre;De 35 a 39 años;467
86;Molar (El);Hombre;De 40 a 44 años;463
86;Molar (El);Hombre;De 45 a 49 años;407
86;Molar (El);Hombre;De 50 a 54 años;309
86;Molar (El);Hombre;De 55 a 59 años;240
86;Molar (El);Hombre;De 60 a 64 años;186
86;Molar (El);Hombre;De 65 a 69 años;143
86;Molar (El);Hombre;De 70 a 74 años;122
86;Molar (El);Hombre;De 75 a 79 años;68
86;Molar (El);Hombre;De 80 a 84 años;64
86;Molar (El);Hombre;De 85 a 89 años;37
86;Molar (El);Hombre;De 90 a 94 años;17
86;Molar (El);Hombre;De 95 a 99 años;2
86;Molar (El);Hombre;De 100 y más años;0
86;Molar (El);Mujer;De 0 a 4 años;269
86;Molar (El);Mujer;De 5 a 9 años;288
86;Molar (El);Mujer;De 10 a 14 años;236
86;Molar (El);Mujer;De 15 a 19 años;201
86;Molar (El);Mujer;De 20 a 24 años;185
86;Molar (El);Mujer;De 25 a 29 años;259
86;Molar (El);Mujer;De 30 a 34 años;311
86;Molar (El);Mujer;De 35 a 39 años;475
86;Molar (El);Mujer;De 40 a 44 años;443
86;Molar (El);Mujer;De 45 a 49 años;349
86;Molar (El);Mujer;De 50 a 54 años;283
86;Molar (El);Mujer;De 55 a 59 años;241
86;Molar (El);Mujer;De 60 a 64 años;170
86;Molar (El);Mujer;De 65 a 69 años;159
86;Molar (El);Mujer;De 70 a 74 años;98
86;Molar (El);Mujer;De 75 a 79 años;84
86;Molar (El);Mujer;De 80 a 84 años;65
86;Molar (El);Mujer;De 85 a 89 años;64
86;Molar (El);Mujer;De 90 a 94 años;23
86;Molar (El);Mujer;De 95 a 99 años;7
86;Molar (El);Mujer;De 100 y más años;2
87;Molinos (Los);Hombre;De 0 a 4 años;103
87;Molinos (Los);Hombre;De 5 a 9 años;102
87;Molinos (Los);Hombre;De 10 a 14 años;113
87;Molinos (Los);Hombre;De 15 a 19 años;109
87;Molinos (Los);Hombre;De 20 a 24 años;120
87;Molinos (Los);Hombre;De 25 a 29 años;127
87;Molinos (Los);Hombre;De 30 a 34 años;120
87;Molinos (Los);Hombre;De 35 a 39 años;156
87;Molinos (Los);Hombre;De 40 a 44 años;170
87;Molinos (Los);Hombre;De 45 a 49 años;175
87;Molinos (Los);Hombre;De 50 a 54 años;201
87;Molinos (Los);Hombre;De 55 a 59 años;175
87;Molinos (Los);Hombre;De 60 a 64 años;147
87;Molinos (Los);Hombre;De 65 a 69 años;104
87;Molinos (Los);Hombre;De 70 a 74 años;87
87;Molinos (Los);Hombre;De 75 a 79 años;57
87;Molinos (Los);Hombre;De 80 a 84 años;45
87;Molinos (Los);Hombre;De 85 a 89 años;26
87;Molinos (Los);Hombre;De 90 a 94 años;7
87;Molinos (Los);Hombre;De 95 a 99 años;1
87;Molinos (Los);Hombre;De 100 y más años;0
87;Molinos (Los);Mujer;De 0 a 4 años;84
87;Molinos (Los);Mujer;De 5 a 9 años;107
87;Molinos (Los);Mujer;De 10 a 14 años;129
87;Molinos (Los);Mujer;De 15 a 19 años;109
87;Molinos (Los);Mujer;De 20 a 24 años;131
87;Molinos (Los);Mujer;De 25 a 29 años;125
87;Molinos (Los);Mujer;De 30 a 34 años;107
87;Molinos (Los);Mujer;De 35 a 39 años;138
87;Molinos (Los);Mujer;De 40 a 44 años;157
87;Molinos (Los);Mujer;De 45 a 49 años;190
87;Molinos (Los);Mujer;De 50 a 54 años;200
87;Molinos (Los);Mujer;De 55 a 59 años;176
87;Molinos (Los);Mujer;De 60 a 64 años;122
87;Molinos (Los);Mujer;De 65 a 69 años;89
87;Molinos (Los);Mujer;De 70 a 74 años;98
87;Molinos (Los);Mujer;De 75 a 79 años;84
87;Molinos (Los);Mujer;De 80 a 84 años;63
87;Molinos (Los);Mujer;De 85 a 89 años;60
87;Molinos (Los);Mujer;De 90 a 94 años;25
87;Molinos (Los);Mujer;De 95 a 99 años;5
87;Molinos (Los);Mujer;De 100 y más años;1
88;Montejo de la Sierra;Hombre;De 0 a 4 años;2
88;Montejo de la Sierra;Hombre;De 5 a 9 años;8
88;Montejo de la Sierra;Hombre;De 10 a 14 años;10
88;Montejo de la Sierra;Hombre;De 15 a 19 años;12
88;Montejo de la Sierra;Hombre;De 20 a 24 años;7
88;Montejo de la Sierra;Hombre;De 25 a 29 años;4
88;Montejo de la Sierra;Hombre;De 30 a 34 años;7
88;Montejo de la Sierra;Hombre;De 35 a 39 años;6
88;Montejo de la Sierra;Hombre;De 40 a 44 años;14
88;Montejo de la Sierra;Hombre;De 45 a 49 años;20
88;Montejo de la Sierra;Hombre;De 50 a 54 años;20
88;Montejo de la Sierra;Hombre;De 55 a 59 años;18
88;Montejo de la Sierra;Hombre;De 60 a 64 años;11
88;Montejo de la Sierra;Hombre;De 65 a 69 años;7
88;Montejo de la Sierra;Hombre;De 70 a 74 años;9
88;Montejo de la Sierra;Hombre;De 75 a 79 años;6
88;Montejo de la Sierra;Hombre;De 80 a 84 años;7
88;Montejo de la Sierra;Hombre;De 85 a 89 años;7
88;Montejo de la Sierra;Hombre;De 90 a 94 años;6
88;Montejo de la Sierra;Hombre;De 95 a 99 años;0
88;Montejo de la Sierra;Hombre;De 100 y más años;0
88;Montejo de la Sierra;Mujer;De 0 a 4 años;5
88;Montejo de la Sierra;Mujer;De 5 a 9 años;3
88;Montejo de la Sierra;Mujer;De 10 a 14 años;16
88;Montejo de la Sierra;Mujer;De 15 a 19 años;12
88;Montejo de la Sierra;Mujer;De 20 a 24 años;3
88;Montejo de la Sierra;Mujer;De 25 a 29 años;4
88;Montejo de la Sierra;Mujer;De 30 a 34 años;6
88;Montejo de la Sierra;Mujer;De 35 a 39 años;5
88;Montejo de la Sierra;Mujer;De 40 a 44 años;12
88;Montejo de la Sierra;Mujer;De 45 a 49 años;20
88;Montejo de la Sierra;Mujer;De 50 a 54 años;23
88;Montejo de la Sierra;Mujer;De 55 a 59 años;10
88;Montejo de la Sierra;Mujer;De 60 a 64 años;2
88;Montejo de la Sierra;Mujer;De 65 a 69 años;7
88;Montejo de la Sierra;Mujer;De 70 a 74 años;6
88;Montejo de la Sierra;Mujer;De 75 a 79 años;11
88;Montejo de la Sierra;Mujer;De 80 a 84 años;10
88;Montejo de la Sierra;Mujer;De 85 a 89 años;11
88;Montejo de la Sierra;Mujer;De 90 a 94 años;5
88;Montejo de la Sierra;Mujer;De 95 a 99 años;4
88;Montejo de la Sierra;Mujer;De 100 y más años;0
89;Moraleja de Enmedio;Hombre;De 0 a 4 años;130
89;Moraleja de Enmedio;Hombre;De 5 a 9 años;165
89;Moraleja de Enmedio;Hombre;De 10 a 14 años;150
89;Moraleja de Enmedio;Hombre;De 15 a 19 años;120
89;Moraleja de Enmedio;Hombre;De 20 a 24 años;143
89;Moraleja de Enmedio;Hombre;De 25 a 29 años;141
89;Moraleja de Enmedio;Hombre;De 30 a 34 años;154
89;Moraleja de Enmedio;Hombre;De 35 a 39 años;207
89;Moraleja de Enmedio;Hombre;De 40 a 44 años;221
89;Moraleja de Enmedio;Hombre;De 45 a 49 años;213
89;Moraleja de Enmedio;Hombre;De 50 a 54 años;208
89;Moraleja de Enmedio;Hombre;De 55 a 59 años;169
89;Moraleja de Enmedio;Hombre;De 60 a 64 años;167
89;Moraleja de Enmedio;Hombre;De 65 a 69 años;89
89;Moraleja de Enmedio;Hombre;De 70 a 74 años;58
89;Moraleja de Enmedio;Hombre;De 75 a 79 años;47
89;Moraleja de Enmedio;Hombre;De 80 a 84 años;31
89;Moraleja de Enmedio;Hombre;De 85 a 89 años;15
89;Moraleja de Enmedio;Hombre;De 90 a 94 años;2
89;Moraleja de Enmedio;Hombre;De 95 a 99 años;1
89;Moraleja de Enmedio;Hombre;De 100 y más años;0
89;Moraleja de Enmedio;Mujer;De 0 a 4 años;116
89;Moraleja de Enmedio;Mujer;De 5 a 9 años;170
89;Moraleja de Enmedio;Mujer;De 10 a 14 años;141
89;Moraleja de Enmedio;Mujer;De 15 a 19 años;124
89;Moraleja de Enmedio;Mujer;De 20 a 24 años;138
89;Moraleja de Enmedio;Mujer;De 25 a 29 años;150
89;Moraleja de Enmedio;Mujer;De 30 a 34 años;172
89;Moraleja de Enmedio;Mujer;De 35 a 39 años;198
89;Moraleja de Enmedio;Mujer;De 40 a 44 años;206
89;Moraleja de Enmedio;Mujer;De 45 a 49 años;218
89;Moraleja de Enmedio;Mujer;De 50 a 54 años;189
89;Moraleja de Enmedio;Mujer;De 55 a 59 años;177
89;Moraleja de Enmedio;Mujer;De 60 a 64 años;138
89;Moraleja de Enmedio;Mujer;De 65 a 69 años;89
89;Moraleja de Enmedio;Mujer;De 70 a 74 años;74
89;Moraleja de Enmedio;Mujer;De 75 a 79 años;41
89;Moraleja de Enmedio;Mujer;De 80 a 84 años;43
89;Moraleja de Enmedio;Mujer;De 85 a 89 años;24
89;Moraleja de Enmedio;Mujer;De 90 a 94 años;21
89;Moraleja de Enmedio;Mujer;De 95 a 99 años;7
89;Moraleja de Enmedio;Mujer;De 100 y más años;3
90;Moralzarzal;Hombre;De 0 a 4 años;305
90;Moralzarzal;Hombre;De 5 a 9 años;437
90;Moralzarzal;Hombre;De 10 a 14 años;511
90;Moralzarzal;Hombre;De 15 a 19 años;390
90;Moralzarzal;Hombre;De 20 a 24 años;331
90;Moralzarzal;Hombre;De 25 a 29 años;258
90;Moralzarzal;Hombre;De 30 a 34 años;271
90;Moralzarzal;Hombre;De 35 a 39 años;403
90;Moralzarzal;Hombre;De 40 a 44 años;675
90;Moralzarzal;Hombre;De 45 a 49 años;720
90;Moralzarzal;Hombre;De 50 a 54 años;588
90;Moralzarzal;Hombre;De 55 a 59 años;407
90;Moralzarzal;Hombre;De 60 a 64 años;272
90;Moralzarzal;Hombre;De 65 a 69 años;191
90;Moralzarzal;Hombre;De 70 a 74 años;209
90;Moralzarzal;Hombre;De 75 a 79 años;119
90;Moralzarzal;Hombre;De 80 a 84 años;85
90;Moralzarzal;Hombre;De 85 a 89 años;49
90;Moralzarzal;Hombre;De 90 a 94 años;20
90;Moralzarzal;Hombre;De 95 a 99 años;0
90;Moralzarzal;Hombre;De 100 y más años;1
90;Moralzarzal;Mujer;De 0 a 4 años;293
90;Moralzarzal;Mujer;De 5 a 9 años;460
90;Moralzarzal;Mujer;De 10 a 14 años;507
90;Moralzarzal;Mujer;De 15 a 19 años;363
90;Moralzarzal;Mujer;De 20 a 24 años;285
90;Moralzarzal;Mujer;De 25 a 29 años;227
90;Moralzarzal;Mujer;De 30 a 34 años;286
90;Moralzarzal;Mujer;De 35 a 39 años;451
90;Moralzarzal;Mujer;De 40 a 44 años;710
90;Moralzarzal;Mujer;De 45 a 49 años;685
90;Moralzarzal;Mujer;De 50 a 54 años;531
90;Moralzarzal;Mujer;De 55 a 59 años;351
90;Moralzarzal;Mujer;De 60 a 64 años;252
90;Moralzarzal;Mujer;De 65 a 69 años;227
90;Moralzarzal;Mujer;De 70 a 74 años;200
90;Moralzarzal;Mujer;De 75 a 79 años;143
90;Moralzarzal;Mujer;De 80 a 84 años;137
90;Moralzarzal;Mujer;De 85 a 89 años;80
90;Moralzarzal;Mujer;De 90 a 94 años;49
90;Moralzarzal;Mujer;De 95 a 99 años;14
90;Moralzarzal;Mujer;De 100 y más años;3
91;Morata de Tajuña;Hombre;De 0 a 4 años;213
91;Morata de Tajuña;Hombre;De 5 a 9 años;250
91;Morata de Tajuña;Hombre;De 10 a 14 años;228
91;Morata de Tajuña;Hombre;De 15 a 19 años;186
91;Morata de Tajuña;Hombre;De 20 a 24 años;195
91;Morata de Tajuña;Hombre;De 25 a 29 años;243
91;Morata de Tajuña;Hombre;De 30 a 34 años;219
91;Morata de Tajuña;Hombre;De 35 a 39 años;327
91;Morata de Tajuña;Hombre;De 40 a 44 años;359
91;Morata de Tajuña;Hombre;De 45 a 49 años;286
91;Morata de Tajuña;Hombre;De 50 a 54 años;255
91;Morata de Tajuña;Hombre;De 55 a 59 años;256
91;Morata de Tajuña;Hombre;De 60 a 64 años;186
91;Morata de Tajuña;Hombre;De 65 a 69 años;176
91;Morata de Tajuña;Hombre;De 70 a 74 años;129
91;Morata de Tajuña;Hombre;De 75 a 79 años;86
91;Morata de Tajuña;Hombre;De 80 a 84 años;78
91;Morata de Tajuña;Hombre;De 85 a 89 años;55
91;Morata de Tajuña;Hombre;De 90 a 94 años;22
91;Morata de Tajuña;Hombre;De 95 a 99 años;1
91;Morata de Tajuña;Hombre;De 100 y más años;0
91;Morata de Tajuña;Mujer;De 0 a 4 años;186
91;Morata de Tajuña;Mujer;De 5 a 9 años;188
91;Morata de Tajuña;Mujer;De 10 a 14 años;156
91;Morata de Tajuña;Mujer;De 15 a 19 años;158
91;Morata de Tajuña;Mujer;De 20 a 24 años;176
91;Morata de Tajuña;Mujer;De 25 a 29 años;241
91;Morata de Tajuña;Mujer;De 30 a 34 años;259
91;Morata de Tajuña;Mujer;De 35 a 39 años;319
91;Morata de Tajuña;Mujer;De 40 a 44 años;317
91;Morata de Tajuña;Mujer;De 45 a 49 años;273
91;Morata de Tajuña;Mujer;De 50 a 54 años;281
91;Morata de Tajuña;Mujer;De 55 a 59 años;221
91;Morata de Tajuña;Mujer;De 60 a 64 años;194
91;Morata de Tajuña;Mujer;De 65 a 69 años;151
91;Morata de Tajuña;Mujer;De 70 a 74 años;133
91;Morata de Tajuña;Mujer;De 75 a 79 años;121
91;Morata de Tajuña;Mujer;De 80 a 84 años;147
91;Morata de Tajuña;Mujer;De 85 a 89 años;120
91;Morata de Tajuña;Mujer;De 90 a 94 años;63
91;Morata de Tajuña;Mujer;De 95 a 99 años;27
91;Morata de Tajuña;Mujer;De 100 y más años;1
92;Móstoles;Hombre;De 0 a 4 años;5280
92;Móstoles;Hombre;De 5 a 9 años;5297
92;Móstoles;Hombre;De 10 a 14 años;4833
92;Móstoles;Hombre;De 15 a 19 años;4386
92;Móstoles;Hombre;De 20 a 24 años;4875
92;Móstoles;Hombre;De 25 a 29 años;6031
92;Móstoles;Hombre;De 30 a 34 años;8065
92;Móstoles;Hombre;De 35 a 39 años;10115
92;Móstoles;Hombre;De 40 a 44 años;9142
92;Móstoles;Hombre;De 45 a 49 años;6938
92;Móstoles;Hombre;De 50 a 54 años;6317
92;Móstoles;Hombre;De 55 a 59 años;5984
92;Móstoles;Hombre;De 60 a 64 años;6742
92;Móstoles;Hombre;De 65 a 69 años;7348
92;Móstoles;Hombre;De 70 a 74 años;4678
92;Móstoles;Hombre;De 75 a 79 años;2275
92;Móstoles;Hombre;De 80 a 84 años;1468
92;Móstoles;Hombre;De 85 a 89 años;726
92;Móstoles;Hombre;De 90 a 94 años;296
92;Móstoles;Hombre;De 95 a 99 años;68
92;Móstoles;Hombre;De 100 y más años;7
92;Móstoles;Mujer;De 0 a 4 años;4985
92;Móstoles;Mujer;De 5 a 9 años;5100
92;Móstoles;Mujer;De 10 a 14 años;4561
92;Móstoles;Mujer;De 15 a 19 años;4215
92;Móstoles;Mujer;De 20 a 24 años;4667
92;Móstoles;Mujer;De 25 a 29 años;6301
92;Móstoles;Mujer;De 30 a 34 años;8017
92;Móstoles;Mujer;De 35 a 39 años;9540
92;Móstoles;Mujer;De 40 a 44 años;8469
92;Móstoles;Mujer;De 45 a 49 años;7069
92;Móstoles;Mujer;De 50 a 54 años;6977
92;Móstoles;Mujer;De 55 a 59 años;7263
92;Móstoles;Mujer;De 60 a 64 años;8414
92;Móstoles;Mujer;De 65 a 69 años;7914
92;Móstoles;Mujer;De 70 a 74 años;5000
92;Móstoles;Mujer;De 75 a 79 años;2694
92;Móstoles;Mujer;De 80 a 84 años;2116
92;Móstoles;Mujer;De 85 a 89 años;1456
92;Móstoles;Mujer;De 90 a 94 años;717
92;Móstoles;Mujer;De 95 a 99 años;205
92;Móstoles;Mujer;De 100 y más años;38
93;Navacerrada;Hombre;De 0 a 4 años;66
93;Navacerrada;Hombre;De 5 a 9 años;88
93;Navacerrada;Hombre;De 10 a 14 años;63
93;Navacerrada;Hombre;De 15 a 19 años;54
93;Navacerrada;Hombre;De 20 a 24 años;56
93;Navacerrada;Hombre;De 25 a 29 años;62
93;Navacerrada;Hombre;De 30 a 34 años;78
93;Navacerrada;Hombre;De 35 a 39 años;109
93;Navacerrada;Hombre;De 40 a 44 años;136
93;Navacerrada;Hombre;De 45 a 49 años;163
93;Navacerrada;Hombre;De 50 a 54 años;119
93;Navacerrada;Hombre;De 55 a 59 años;100
93;Navacerrada;Hombre;De 60 a 64 años;96
93;Navacerrada;Hombre;De 65 a 69 años;83
93;Navacerrada;Hombre;De 70 a 74 años;63
93;Navacerrada;Hombre;De 75 a 79 años;34
93;Navacerrada;Hombre;De 80 a 84 años;32
93;Navacerrada;Hombre;De 85 a 89 años;20
93;Navacerrada;Hombre;De 90 a 94 años;7
93;Navacerrada;Hombre;De 95 a 99 años;5
93;Navacerrada;Hombre;De 100 y más años;1
93;Navacerrada;Mujer;De 0 a 4 años;50
93;Navacerrada;Mujer;De 5 a 9 años;92
93;Navacerrada;Mujer;De 10 a 14 años;88
93;Navacerrada;Mujer;De 15 a 19 años;44
93;Navacerrada;Mujer;De 20 a 24 años;63
93;Navacerrada;Mujer;De 25 a 29 años;67
93;Navacerrada;Mujer;De 30 a 34 años;85
93;Navacerrada;Mujer;De 35 a 39 años;98
93;Navacerrada;Mujer;De 40 a 44 años;143
93;Navacerrada;Mujer;De 45 a 49 años;135
93;Navacerrada;Mujer;De 50 a 54 años;111
93;Navacerrada;Mujer;De 55 a 59 años;108
93;Navacerrada;Mujer;De 60 a 64 años;94
93;Navacerrada;Mujer;De 65 a 69 años;82
93;Navacerrada;Mujer;De 70 a 74 años;59
93;Navacerrada;Mujer;De 75 a 79 años;55
93;Navacerrada;Mujer;De 80 a 84 años;41
93;Navacerrada;Mujer;De 85 a 89 años;22
93;Navacerrada;Mujer;De 90 a 94 años;16
93;Navacerrada;Mujer;De 95 a 99 años;3
93;Navacerrada;Mujer;De 100 y más años;3
94;Navalafuente;Hombre;De 0 a 4 años;35
94;Navalafuente;Hombre;De 5 a 9 años;36
94;Navalafuente;Hombre;De 10 a 14 años;35
94;Navalafuente;Hombre;De 15 a 19 años;31
94;Navalafuente;Hombre;De 20 a 24 años;38
94;Navalafuente;Hombre;De 25 a 29 años;31
94;Navalafuente;Hombre;De 30 a 34 años;49
94;Navalafuente;Hombre;De 35 a 39 años;59
94;Navalafuente;Hombre;De 40 a 44 años;72
94;Navalafuente;Hombre;De 45 a 49 años;68
94;Navalafuente;Hombre;De 50 a 54 años;73
94;Navalafuente;Hombre;De 55 a 59 años;37
94;Navalafuente;Hombre;De 60 a 64 años;40
94;Navalafuente;Hombre;De 65 a 69 años;25
94;Navalafuente;Hombre;De 70 a 74 años;22
94;Navalafuente;Hombre;De 75 a 79 años;12
94;Navalafuente;Hombre;De 80 a 84 años;8
94;Navalafuente;Hombre;De 85 a 89 años;5
94;Navalafuente;Hombre;De 90 a 94 años;4
94;Navalafuente;Hombre;De 95 a 99 años;0
94;Navalafuente;Hombre;De 100 y más años;0
94;Navalafuente;Mujer;De 0 a 4 años;41
94;Navalafuente;Mujer;De 5 a 9 años;56
94;Navalafuente;Mujer;De 10 a 14 años;35
94;Navalafuente;Mujer;De 15 a 19 años;36
94;Navalafuente;Mujer;De 20 a 24 años;26
94;Navalafuente;Mujer;De 25 a 29 años;31
94;Navalafuente;Mujer;De 30 a 34 años;49
94;Navalafuente;Mujer;De 35 a 39 años;68
94;Navalafuente;Mujer;De 40 a 44 años;66
94;Navalafuente;Mujer;De 45 a 49 años;53
94;Navalafuente;Mujer;De 50 a 54 años;56
94;Navalafuente;Mujer;De 55 a 59 años;36
94;Navalafuente;Mujer;De 60 a 64 años;30
94;Navalafuente;Mujer;De 65 a 69 años;23
94;Navalafuente;Mujer;De 70 a 74 años;14
94;Navalafuente;Mujer;De 75 a 79 años;10
94;Navalafuente;Mujer;De 80 a 84 años;9
94;Navalafuente;Mujer;De 85 a 89 años;12
94;Navalafuente;Mujer;De 90 a 94 años;7
94;Navalafuente;Mujer;De 95 a 99 años;2
94;Navalafuente;Mujer;De 100 y más años;0
95;Navalagamella;Hombre;De 0 a 4 años;78
95;Navalagamella;Hombre;De 5 a 9 años;87
95;Navalagamella;Hombre;De 10 a 14 años;82
95;Navalagamella;Hombre;De 15 a 19 años;59
95;Navalagamella;Hombre;De 20 a 24 años;63
95;Navalagamella;Hombre;De 25 a 29 años;66
95;Navalagamella;Hombre;De 30 a 34 años;56
95;Navalagamella;Hombre;De 35 a 39 años;122
95;Navalagamella;Hombre;De 40 a 44 años;131
95;Navalagamella;Hombre;De 45 a 49 años;122
95;Navalagamella;Hombre;De 50 a 54 años;102
95;Navalagamella;Hombre;De 55 a 59 años;74
95;Navalagamella;Hombre;De 60 a 64 años;65
95;Navalagamella;Hombre;De 65 a 69 años;53
95;Navalagamella;Hombre;De 70 a 74 años;35
95;Navalagamella;Hombre;De 75 a 79 años;31
95;Navalagamella;Hombre;De 80 a 84 años;20
95;Navalagamella;Hombre;De 85 a 89 años;9
95;Navalagamella;Hombre;De 90 a 94 años;5
95;Navalagamella;Hombre;De 95 a 99 años;1
95;Navalagamella;Hombre;De 100 y más años;0
95;Navalagamella;Mujer;De 0 a 4 años;54
95;Navalagamella;Mujer;De 5 a 9 años;83
95;Navalagamella;Mujer;De 10 a 14 años;68
95;Navalagamella;Mujer;De 15 a 19 años;61
95;Navalagamella;Mujer;De 20 a 24 años;61
95;Navalagamella;Mujer;De 25 a 29 años;56
95;Navalagamella;Mujer;De 30 a 34 años;73
95;Navalagamella;Mujer;De 35 a 39 años;101
95;Navalagamella;Mujer;De 40 a 44 años;130
95;Navalagamella;Mujer;De 45 a 49 años;111
95;Navalagamella;Mujer;De 50 a 54 años;94
95;Navalagamella;Mujer;De 55 a 59 años;60
95;Navalagamella;Mujer;De 60 a 64 años;56
95;Navalagamella;Mujer;De 65 a 69 años;45
95;Navalagamella;Mujer;De 70 a 74 años;37
95;Navalagamella;Mujer;De 75 a 79 años;34
95;Navalagamella;Mujer;De 80 a 84 años;19
95;Navalagamella;Mujer;De 85 a 89 años;22
95;Navalagamella;Mujer;De 90 a 94 años;14
95;Navalagamella;Mujer;De 95 a 99 años;3
95;Navalagamella;Mujer;De 100 y más años;0
96;Navalcarnero;Hombre;De 0 a 4 años;1118
96;Navalcarnero;Hombre;De 5 a 9 años;1072
96;Navalcarnero;Hombre;De 10 a 14 años;868
96;Navalcarnero;Hombre;De 15 a 19 años;674
96;Navalcarnero;Hombre;De 20 a 24 años;605
96;Navalcarnero;Hombre;De 25 a 29 años;698
96;Navalcarnero;Hombre;De 30 a 34 años;1018
96;Navalcarnero;Hombre;De 35 a 39 años;1576
96;Navalcarnero;Hombre;De 40 a 44 años;1445
96;Navalcarnero;Hombre;De 45 a 49 años;1064
96;Navalcarnero;Hombre;De 50 a 54 años;969
96;Navalcarnero;Hombre;De 55 a 59 años;777
96;Navalcarnero;Hombre;De 60 a 64 años;533
96;Navalcarnero;Hombre;De 65 a 69 años;440
96;Navalcarnero;Hombre;De 70 a 74 años;328
96;Navalcarnero;Hombre;De 75 a 79 años;202
96;Navalcarnero;Hombre;De 80 a 84 años;207
96;Navalcarnero;Hombre;De 85 a 89 años;122
96;Navalcarnero;Hombre;De 90 a 94 años;45
96;Navalcarnero;Hombre;De 95 a 99 años;11
96;Navalcarnero;Hombre;De 100 y más años;3
96;Navalcarnero;Mujer;De 0 a 4 años;997
96;Navalcarnero;Mujer;De 5 a 9 años;1021
96;Navalcarnero;Mujer;De 10 a 14 años;788
96;Navalcarnero;Mujer;De 15 a 19 años;626
96;Navalcarnero;Mujer;De 20 a 24 años;672
96;Navalcarnero;Mujer;De 25 a 29 años;756
96;Navalcarnero;Mujer;De 30 a 34 años;1116
96;Navalcarnero;Mujer;De 35 a 39 años;1555
96;Navalcarnero;Mujer;De 40 a 44 años;1352
96;Navalcarnero;Mujer;De 45 a 49 años;1086
96;Navalcarnero;Mujer;De 50 a 54 años;897
96;Navalcarnero;Mujer;De 55 a 59 años;690
96;Navalcarnero;Mujer;De 60 a 64 años;515
96;Navalcarnero;Mujer;De 65 a 69 años;448
96;Navalcarnero;Mujer;De 70 a 74 años;337
96;Navalcarnero;Mujer;De 75 a 79 años;261
96;Navalcarnero;Mujer;De 80 a 84 años;275
96;Navalcarnero;Mujer;De 85 a 89 años;231
96;Navalcarnero;Mujer;De 90 a 94 años;114
96;Navalcarnero;Mujer;De 95 a 99 años;44
96;Navalcarnero;Mujer;De 100 y más años;14
97;Navarredonda y San Mamés;Hombre;De 0 a 4 años;1
97;Navarredonda y San Mamés;Hombre;De 5 a 9 años;0
97;Navarredonda y San Mamés;Hombre;De 10 a 14 años;2
97;Navarredonda y San Mamés;Hombre;De 15 a 19 años;2
97;Navarredonda y San Mamés;Hombre;De 20 a 24 años;0
97;Navarredonda y San Mamés;Hombre;De 25 a 29 años;7
97;Navarredonda y San Mamés;Hombre;De 30 a 34 años;3
97;Navarredonda y San Mamés;Hombre;De 35 a 39 años;6
97;Navarredonda y San Mamés;Hombre;De 40 a 44 años;2
97;Navarredonda y San Mamés;Hombre;De 45 a 49 años;6
97;Navarredonda y San Mamés;Hombre;De 50 a 54 años;14
97;Navarredonda y San Mamés;Hombre;De 55 a 59 años;10
97;Navarredonda y San Mamés;Hombre;De 60 a 64 años;13
97;Navarredonda y San Mamés;Hombre;De 65 a 69 años;3
97;Navarredonda y San Mamés;Hombre;De 70 a 74 años;5
97;Navarredonda y San Mamés;Hombre;De 75 a 79 años;2
97;Navarredonda y San Mamés;Hombre;De 80 a 84 años;2
97;Navarredonda y San Mamés;Hombre;De 85 a 89 años;6
97;Navarredonda y San Mamés;Hombre;De 90 a 94 años;0
97;Navarredonda y San Mamés;Hombre;De 95 a 99 años;0
97;Navarredonda y San Mamés;Hombre;De 100 y más años;0
97;Navarredonda y San Mamés;Mujer;De 0 a 4 años;1
97;Navarredonda y San Mamés;Mujer;De 5 a 9 años;0
97;Navarredonda y San Mamés;Mujer;De 10 a 14 años;1
97;Navarredonda y San Mamés;Mujer;De 15 a 19 años;2
97;Navarredonda y San Mamés;Mujer;De 20 a 24 años;4
97;Navarredonda y San Mamés;Mujer;De 25 a 29 años;3
97;Navarredonda y San Mamés;Mujer;De 30 a 34 años;1
97;Navarredonda y San Mamés;Mujer;De 35 a 39 años;1
